date,time,lat,lng
2017-07-07,8300,21.0189403,105.7839361
2017-07-07,8316,21.0190027,105.7842341
2017-07-07,8332,21.0191125,105.7845093
2017-07-07,8348,21.0189381,105.783959
2017-07-07,8364,21.0181506,105.783787
2017-07-07,8380,21.0189198,105.7839131
2017-07-07,8396,21.0188249,105.783959
2017-07-07,8673,21.0189177,105.7839361
2017-07-07,8689,21.0189747,105.7840507
2017-07-07,8709,21.0192001,105.7839958
2017-07-07,8725,21.019342,105.7847156
2017-07-07,8740,21.0190231,105.7842571
2017-07-07,8755,21.0191928,105.7844978
2017-07-07,8771,21.0190048,105.7842112
2017-07-07,8786,21.0188293,105.7839131
2017-07-07,8801,21.0188293,105.7839131
2017-07-07,8817,21.0189586,105.7839819
2017-07-07,8832,21.018868,105.7839819
2017-07-07,8847,21.0189543,105.7840278
2017-07-07,8864,21.0193467,105.7842975
2017-07-07,8879,21.019032,105.7840735
2017-07-07,8895,21.0190448,105.7839995
2017-07-07,8913,21.0190761,105.7839718
2017-07-07,8928,21.0191221,105.7839556
2017-07-07,8944,21.019329,105.7841686
2017-07-07,8959,21.0192481,105.7843811
2017-07-07,8974,21.0191718,105.7842673
2017-07-07,8989,21.0191361,105.7842353
2017-07-07,9004,21.0191361,105.7842353
2017-07-07,9019,21.0191146,105.7841997
2017-07-07,9035,21.0191806,105.7840168
2017-07-07,9050,21.0191667,105.7839826
2017-07-07,9065,21.0191734,105.7839919
2017-07-07,9080,21.0192562,105.7839987
2017-07-07,9095,21.0192619,105.7840013
2017-07-07,9110,21.0192345,105.7839873
2017-07-07,9125,21.0192037,105.7839508
2017-07-07,9141,21.0192184,105.7839231
2017-07-07,9156,21.0192262,105.7839618
2017-07-07,9306,21.0188323,105.7839662
2017-07-07,9321,21.0188323,105.7839662
2017-07-07,9336,21.0188323,105.7839662
2017-07-07,9351,21.0188323,105.7839662
2017-07-07,9366,21.0188323,105.7839662
2017-07-07,9382,21.0188323,105.7839662
2017-07-07,9397,21.0191277,105.783864
2017-07-07,9412,21.0189445,105.7838162
2017-07-07,9427,21.018912,105.783783
2017-07-07,9442,21.018941,105.7838329
2017-07-07,9458,21.0188397,105.7841812
2017-07-07,9473,21.0187813,105.7842273
2017-07-07,9488,21.0187949,105.7841787
2017-07-07,9503,21.0187949,105.7841787
2017-07-07,9518,21.0187965,105.784134
2017-07-07,9534,21.0188194,105.7840803
2017-07-07,9549,21.0188769,105.784054
2017-07-07,9564,21.018897,105.784019
2017-07-07,9579,21.0189142,105.7840017
2017-07-07,9594,21.0189356,105.7839898
2017-07-07,9610,21.0189923,105.783961
2017-07-07,9625,21.0189923,105.783961
2017-07-07,9640,21.0190183,105.7839475
2017-07-07,9655,21.0190183,105.7839475
2017-07-07,9670,21.0190183,105.7839475
2017-07-07,9686,21.0190183,105.7839475
2017-07-07,9701,21.0190183,105.7839475
2017-07-07,9716,21.0190773,105.7839692
2017-07-07,9731,21.0190776,105.7839695
2017-07-07,9746,21.0191274,105.7839959
2017-07-07,9762,21.0191274,105.7839959
2017-07-07,9777,21.0191329,105.7839975
2017-07-07,9792,21.0191329,105.7839975
2017-07-07,9807,21.0191329,105.7839975
2017-07-07,9823,21.0191452,105.7839972
2017-07-07,9838,21.0191653,105.7839937
2017-07-07,9853,21.0191754,105.7839787
2017-07-07,9868,21.0191754,105.7839787
2017-07-07,9883,21.0191754,105.7839787
2017-07-07,9898,21.0191754,105.7839787
2017-07-07,9914,21.0191754,105.7839787
2017-07-07,9929,21.0191754,105.7839787
2017-07-07,9944,21.0191754,105.7839787
2017-07-07,9959,21.0191676,105.7839759
2017-07-07,9974,21.0191623,105.7839679
2017-07-07,9990,21.0191588,105.7839681
2017-07-07,10005,21.0191675,105.7839638
2017-07-07,10020,21.019158,105.7839465
2017-07-07,10036,21.0191635,105.7839459
2017-07-07,10051,21.0189139,105.7839817
2017-07-07,10066,21.0190431,105.7838815
2017-07-07,10070,21.0190609,105.7838958
2017-07-07,10081,21.0190609,105.7838958
2017-07-07,10098,21.0190609,105.7838958
2017-07-07,10114,21.0190609,105.7838958
2017-07-07,10130,21.0190609,105.7838958
2017-07-07,10148,21.0190609,105.7838958
2017-07-07,10164,21.0190609,105.7838958
2017-07-07,10180,21.0190609,105.7838958
2017-07-07,10196,21.0190609,105.7838958
2017-07-07,10213,21.0190609,105.7838958
2017-07-07,10229,21.0190609,105.7838958
2017-07-07,10245,21.0190609,105.7838958
2017-07-07,10261,21.0190609,105.7838958
2017-07-07,10276,21.0190609,105.7838958
2017-07-07,10292,21.0190609,105.7838958
2017-07-07,10308,21.0190609,105.7838958
2017-07-07,10324,21.0190609,105.7838958
2017-07-07,10341,21.0190609,105.7838958
2017-07-07,10357,21.0190609,105.7838958
2017-07-07,10372,21.0190609,105.7838958
2017-07-07,10388,21.0190609,105.7838958
2017-07-07,10404,21.0190609,105.7838958
2017-07-07,10419,21.0190609,105.7838958
2017-07-07,10435,21.0190609,105.7838958
2017-07-07,10438,21.0190609,105.7838958
2017-07-07,10452,21.0190609,105.7838958
2017-07-07,10468,21.0190609,105.7838958
2017-07-07,10485,21.0190609,105.7838958
2017-07-07,10501,21.0190609,105.7838958
2017-07-07,10518,21.0190609,105.7838958
2017-07-07,10535,21.0190609,105.7838958
2017-07-07,10552,21.0190609,105.7838958
2017-07-07,10581,21.0297007,105.787991
2017-07-07,10596,21.0299227,105.7880447
2017-07-07,10611,21.0298086,105.7880334
2017-07-07,10627,21.0307512,105.7880861
2017-07-07,10643,21.0316974,105.7886135
2017-07-07,10659,21.0327917,105.788774
2017-07-07,10674,21.0339194,105.7888198
2017-07-07,10689,21.034398,105.7890262
2017-07-07,10708,21.0351439,105.7892784
2017-07-07,10724,21.0359103,105.7895536
2017-07-07,10739,21.0360235,105.7895536
2017-07-07,10755,21.0362368,105.7896911
2017-07-07,10772,21.0359965,105.7895994
2017-07-07,10788,21.0368258,105.7900465
2017-07-07,10804,21.0381933,105.7903102
2017-07-07,10819,21.0394913,105.7904707
2017-07-07,10835,21.0399214,105.7904707
2017-07-07,10851,21.0399317,105.7904822
2017-07-07,10867,21.0400098,105.7904936
2017-07-07,10883,21.0407021,105.7903561
2017-07-07,10898,21.041775,105.7902644
2017-07-07,10913,21.0414332,105.7902873
2017-07-07,10928,21.0420597,105.7901268
2017-07-07,10943,21.0428078,105.7903561
2017-07-07,10959,21.0437814,105.7903561
2017-07-07,10974,21.044527,105.7902529
2017-07-07,10989,21.0451647,105.7903331
2017-07-07,11005,21.046025,105.7903331
2017-07-07,11020,21.046168,105.7909751
2017-07-07,11036,21.0460546,105.792649
2017-07-07,11052,21.0461745,105.7937725
2017-07-07,11070,21.0460082,105.7940935
2017-07-07,11087,21.0461915,105.7940706
2017-07-07,11102,21.0461841,105.7939101
2017-07-07,11118,21.0460156,105.794254
2017-07-07,11134,21.0462413,105.7952171
2017-07-07,11150,21.0461267,105.7963062
2017-07-07,11167,21.0462476,105.7968221
2017-07-07,11184,21.0462389,105.7969139
2017-07-07,11200,21.0464671,105.7973725
2017-07-07,11216,21.0463636,105.7987024
2017-07-07,11232,21.0461609,105.8001241
2017-07-07,11247,21.0462228,105.8009037
2017-07-07,11263,21.0462917,105.8023254
2017-07-07,11281,21.0461233,105.8038617
2017-07-07,11296,21.0464454,105.8048821
2017-07-07,11312,21.0459527,105.805421
2017-07-07,11328,21.0469342,105.8062924
2017-07-07,11345,21.0475489,105.8060172
2017-07-07,11360,21.0486957,105.8051458
2017-07-07,11375,21.0516685,105.8045955
2017-07-07,11391,21.0520103,105.8045726
2017-07-07,11406,21.0540641,105.8046414
2017-07-07,11422,21.0565678,105.8048592
2017-07-07,11439,21.058162,105.8046414
2017-07-07,11456,21.0622813,105.8048936
2017-07-07,11472,21.062718,105.8048248
2017-07-07,11487,21.0639981,105.8056503
2017-07-07,11502,21.0651296,105.8068811
2017-07-07,11517,21.0669692,105.8070262
2017-07-07,11533,21.0687072,105.8080351
2017-07-07,11548,21.0698645,105.8087231
2017-07-07,11564,21.0699668,105.8088377
2017-07-07,11582,21.0701597,105.8089524
2017-07-07,11598,21.0703814,105.8085436
2017-07-07,11614,21.0702494,105.8087231
2017-07-07,11630,21.0711471,105.8090441
2017-07-07,11646,21.0717097,105.8099775
2017-07-07,11678,21.0788809,105.8138873
2017-07-07,11693,21.0790468,105.8140661
2017-07-07,11708,21.0806974,105.8171849
2017-07-07,11723,21.0822981,105.81688
2017-07-07,11741,21.0858784,105.8161325
2017-07-07,11756,21.0859092,105.8160315
2017-07-07,11772,21.0859092,105.8160315
2017-07-07,11788,21.0859092,105.8160315
2017-07-07,11804,21.0859092,105.8160315
2017-07-07,11821,21.0859092,105.8160315
2017-07-07,11837,21.0859092,105.8160315
2017-07-07,11855,21.0859092,105.8160315
2017-07-07,11871,21.0859092,105.8160315
2017-07-07,11902,21.1161538,105.8284564
2017-07-07,11917,21.1193319,105.8277584
2017-07-07,11934,21.1219391,105.8287302
2017-07-07,11949,21.1219391,105.8287302
2017-07-07,11966,21.1219391,105.8287302
2017-07-07,11981,21.1219391,105.8287302
2017-07-07,11997,21.1219391,105.8287302
2017-07-07,12013,21.1219391,105.8287302
2017-07-07,12045,21.1373832,105.8217442
2017-07-07,12060,21.1373832,105.8217442
2017-07-07,12077,21.1423954,105.8230485
2017-07-07,12092,21.1423954,105.8230485
2017-07-07,12108,21.1423954,105.8230485
2017-07-07,12124,21.1423954,105.8230485
2017-07-07,12139,21.1423954,105.8230485
2017-07-07,12173,21.1530565,105.8222745
2017-07-07,12189,21.1530285,105.8240074
2017-07-07,12205,21.1524898,105.8264498
2017-07-07,12221,21.1519745,105.8316285
2017-07-07,12238,21.1518435,105.8329859
2017-07-07,12256,21.1510813,105.8352793
2017-07-07,12272,21.1510894,105.8350314
2017-07-07,12287,21.1484188,105.8367715
2017-07-07,12305,21.1480428,105.8380129
2017-07-07,12324,21.1480428,105.8380129
2017-07-07,12339,21.1426082,105.843169
2017-07-07,12355,21.1420634,105.8434213
2017-07-07,12370,21.1413865,105.8448203
2017-07-07,12386,21.1414435,105.845646
2017-07-07,12404,21.1406177,105.8486048
2017-07-07,12419,21.1406177,105.8486048
2017-07-07,12434,21.1403716,105.8491667
2017-07-07,12450,21.1402314,105.8513457
2017-07-07,12466,21.1401635,105.8524122
2017-07-07,12482,21.1401642,105.8533526
2017-07-07,12497,21.140958,105.8538113
2017-07-07,12513,21.1418642,105.8547518
2017-07-07,12532,21.143064,105.8554628
2017-07-07,12550,21.1430355,105.855761
2017-07-07,12565,21.1479887,105.8539798
2017-07-07,12581,21.1468485,105.8577673
2017-07-07,12596,21.1480521,105.8586969
2017-07-07,12614,21.1478893,105.8587428
2017-07-07,12630,21.1487969,105.8594309
2017-07-07,12645,21.1494592,105.8598438
2017-07-07,12661,21.1515322,105.8611283
2017-07-07,12676,21.1519112,105.8614265
2017-07-07,12692,21.1536477,105.8614953
2017-07-07,12710,21.1557419,105.8623211
2017-07-07,12726,21.1563312,105.8603836
2017-07-07,12742,21.1611009,105.8640414
2017-07-07,12760,21.1628489,105.864936
2017-07-07,12775,21.1635835,105.865303
2017-07-07,12791,21.1654805,105.86606
2017-07-07,12807,21.1669909,105.867885
2017-07-07,12823,21.1645909,105.8658493
2017-07-07,12838,21.1675565,105.8710219
2017-07-07,12855,21.167864,105.8720656
2017-07-07,12870,21.1686524,105.8768341
2017-07-07,12886,21.1689177,105.8779195
2017-07-07,12902,21.1693139,105.8791009
2017-07-07,12918,21.1686603,105.883309
2017-07-07,12935,21.1699494,105.8841176
2017-07-07,12952,21.1699494,105.8841176
2017-07-07,12968,21.1721334,105.8907045
2017-07-07,12984,21.1721576,105.8922817
2017-07-07,13000,21.1731381,105.8940655
2017-07-07,13015,21.1729926,105.8949186
2017-07-07,13032,21.173472,105.8955839
2017-07-07,13048,21.1746497,105.8958133
2017-07-07,13063,21.1749384,105.8966966
2017-07-07,13079,21.1749615,105.8972816
2017-07-07,13095,21.1749562,105.8978093
2017-07-07,13110,21.1748518,105.8977175
2017-07-07,13127,21.1749481,105.8977749
2017-07-07,13144,21.1747839,105.8977175
2017-07-07,13159,21.1747657,105.8976716
2017-07-07,13176,21.1750184,105.8973963
2017-07-07,13191,21.1750492,105.8970751
2017-07-07,13206,21.174931,105.8968916
2017-07-07,13223,21.1749384,105.8966966
2017-07-07,13238,21.1749153,105.8966866
2017-07-07,13253,21.1749897,105.8963984
2017-07-07,13269,21.1740786,105.8959854
2017-07-07,13286,21.173307,105.8956527
2017-07-07,13310,21.1730966,105.8940698
2017-07-07,13326,21.1722779,105.8907906
2017-07-07,13342,21.1721334,105.8907045
2017-07-07,13358,21.1722779,105.8907906
2017-07-07,13378,21.1721334,105.8907045
2017-07-07,13394,21.1699494,105.8841176
2017-07-07,13414,21.1698652,105.881187
2017-07-07,13430,21.169254,105.8791353
2017-07-07,13446,21.1692511,105.8789288
2017-07-07,13462,21.1689812,105.8779654
2017-07-07,13477,21.168148,105.8755567
2017-07-07,13493,21.1678036,105.8715882
2017-07-07,13512,21.1674345,105.8688972
2017-07-07,13529,21.1663735,105.866427
2017-07-07,13546,21.1662166,105.8661747
2017-07-07,13562,21.1646225,105.8660371
2017-07-07,13578,21.1618289,105.8644773
2017-07-07,13595,21.1563312,105.8603836
2017-07-07,13611,21.1561487,105.8624472
2017-07-07,13627,21.1539186,105.8616215
2017-07-07,13642,21.1516126,105.8611169
2017-07-07,13662,21.1501339,105.8606008
2017-07-07,13678,21.1489371,105.8593851
2017-07-07,13694,21.1478754,105.8586511
2017-07-07,13714,21.1468485,105.8577673
2017-07-07,13733,21.1430026,105.855394
2017-07-07,13748,21.1428018,105.8552449
2017-07-07,13765,21.1416948,105.8545109
2017-07-07,13781,21.1405147,105.8535934
2017-07-07,13797,21.1401204,105.8531003
2017-07-07,13812,21.1403344,105.8520452
2017-07-07,13828,21.1404636,105.850692
2017-07-07,13846,21.1405191,105.8489259
2017-07-07,13862,21.1409514,105.8474809
2017-07-07,13878,21.1413055,105.845669
2017-07-07,13894,21.1416582,105.8448203
2017-07-07,13910,21.1412989,105.8450268
2017-07-07,13926,21.1414734,105.8450956
2017-07-07,13942,21.1414997,105.8448203
2017-07-07,13957,21.1424716,105.8432951
2017-07-07,13973,21.1452493,105.8404182
2017-07-07,13989,21.1468457,105.8395552
2017-07-07,14007,21.1471321,105.8389561
2017-07-07,14022,21.1484188,105.8367715
2017-07-07,14037,21.1510017,105.8351647
2017-07-07,14053,21.1519745,105.8316285
2017-07-07,14070,21.153546,105.8298396
2017-07-07,14085,21.1524489,105.8264039
2017-07-07,14101,21.1530565,105.8222745
2017-07-07,14119,21.1530565,105.8222745
2017-07-07,14135,21.1543471,105.8166123
2017-07-07,14150,21.1543471,105.8166123
2017-07-07,14169,21.1543629,105.8165428
2017-07-07,14188,21.1540603,105.815442
2017-07-07,14203,21.1545664,105.8117959
2017-07-07,14219,21.1546298,105.8111309
2017-07-07,14235,21.154809,105.8092505
2017-07-07,14251,21.1550773,105.8076224
2017-07-07,14266,21.1570631,105.8043662
2017-07-07,14281,21.1572679,105.8026923
2017-07-07,14296,21.158699,105.7997758
2017-07-07,14313,21.1597259,105.7977608
2017-07-07,14329,21.1602653,105.7951139
2017-07-07,14345,21.1603053,105.794575
2017-07-07,14363,21.1608234,105.7931893
2017-07-07,14378,21.161004,105.7917547
2017-07-07,14394,21.1615951,105.7893372
2017-07-07,14410,21.161772,105.7875974
2017-07-07,14425,21.1618929,105.7876505
2017-07-07,14440,21.1611617,105.7858162
2017-07-07,14457,21.160914,105.7836609
2017-07-07,14473,21.1598032,105.7808179
2017-07-07,14488,21.159786,105.7805671
2017-07-07,14504,21.1620604,105.7802834
2017-07-07,14520,21.1639614,105.7800727
2017-07-07,14536,21.1645486,105.7799695
2017-07-07,14551,21.1645486,105.7799695
2017-07-07,14569,21.1645486,105.7799695
2017-07-07,14586,21.1645486,105.7799695
2017-07-07,14617,21.1800619,105.7824615
2017-07-07,14634,21.1812053,105.7814749
2017-07-07,14654,21.1837865,105.7806309
2017-07-07,14670,21.1837865,105.7806309
2017-07-07,14686,21.1833374,105.7814599
2017-07-07,14702,21.1833644,105.781414
2017-07-07,14717,21.1824008,105.7810701
2017-07-07,14734,21.1817752,105.7808401
2017-07-07,14750,21.1817752,105.7808401
2017-07-07,14766,21.1819092,105.7790983
2017-07-07,14783,21.1819334,105.7791492
2017-07-07,14799,21.1810742,105.7789492
2017-07-07,14815,21.1810742,105.7789492
2017-07-07,14834,21.1810742,105.7789492
2017-07-07,14850,21.1810742,105.7789492
2017-07-07,14865,21.1838062,105.776395
2017-07-07,14881,21.1838062,105.776395
2017-07-07,14897,21.1838062,105.776395
2017-07-07,15111,21.1838062,105.776395
2017-07-07,15127,21.1838675,105.7761528
2017-07-07,15143,21.183759,105.7765197
2017-07-07,15158,21.1810742,105.7789492
2017-07-07,15175,21.1838062,105.776395
2017-07-07,15377,21.1831071,105.7764839
2017-07-07,15394,21.1831071,105.7764839
2017-07-07,15746,21.1838675,105.7761528
2017-07-07,15897,21.1837557,105.7764495
2017-07-07,15914,21.1838675,105.7761528
2017-07-07,15930,21.1837557,105.7764495
2017-07-07,15972,21.1810742,105.7789492
2017-07-07,15990,21.1838675,105.7761528
2017-07-07,16008,21.1838675,105.7761528
2017-07-07,16025,21.1838675,105.7761528
2017-07-07,16072,21.1837557,105.7764495
2017-07-07,16089,21.1838675,105.7761528
2017-07-07,16167,21.1838675,105.7761528
2017-07-07,16244,21.1824156,105.7771172
2017-07-07,16365,21.1824156,105.7771172
2017-07-07,16381,21.1824156,105.7771172
2017-07-07,16398,21.1836387,105.7763929
2017-07-07,16413,21.1838675,105.7761528
2017-07-07,16429,21.1851175,105.7762087
2017-07-07,16445,21.1852837,105.7763585
2017-07-07,16460,21.1852423,105.7748911
2017-07-07,16477,21.1851829,105.776347
2017-07-07,16492,21.1853334,105.7763126
2017-07-07,16507,21.185253,105.7763241
2017-07-07,16523,21.1851175,105.7762087
2017-07-07,16539,21.1852983,105.7763241
2017-07-07,16554,21.1850631,105.7764158
2017-07-07,16570,21.185321,105.7763241
2017-07-07,16586,21.1851175,105.7762087
2017-07-07,16602,21.186361,105.7739626
2017-07-07,16618,21.1861828,105.7741689
2017-07-07,16634,21.1874392,105.7705229
2017-07-07,16650,21.1885327,105.7701797
2017-07-07,16665,21.1887147,105.770409
2017-07-07,16681,21.1901432,105.7719429
2017-07-07,16697,21.1901432,105.7719429
2017-07-07,16712,21.1924693,105.773393
2017-07-07,16729,21.1930454,105.7713031
2017-07-07,16744,21.1935946,105.7710051
2017-07-07,16760,21.1938183,105.7709671
2017-07-07,16775,21.1936683,105.770707
2017-07-07,16790,21.1938729,105.7709363
2017-07-07,16807,21.1945677,105.7711311
2017-07-07,16823,21.1958499,105.7715782
2017-07-07,16841,21.1966062,105.7721972
2017-07-07,16858,21.1973265,105.7722431
2017-07-07,16874,21.197797,105.772415
2017-07-07,16891,21.1977166,105.7724265
2017-07-07,16907,21.1977393,105.7724265
2017-07-07,18307,21.1977619,105.7724265
2017-07-07,18327,21.1977269,105.772438
2017-07-07,18347,21.1977166,105.7724265
2017-07-07,18363,21.1977166,105.7724265
2017-07-07,18379,21.1977166,105.7724265
2017-07-07,18395,21.1977517,105.772415
2017-07-07,18411,21.1977166,105.7724265
2017-07-07,18427,21.1977415,105.7724036
2017-07-07,18443,21.1977517,105.772415
2017-07-07,18459,21.1977415,105.7724036
2017-07-07,18475,21.1981952,105.7726328
2017-07-07,18492,21.1979623,105.773057
2017-07-07,18507,21.1971638,105.7749026
2017-07-07,18524,21.1972566,105.7748797
2017-07-07,18540,21.1973627,105.7752286
2017-07-07,18556,21.1972646,105.7771724
2017-07-07,18572,21.1972603,105.7772182
2017-07-07,18587,21.197226,105.7773479
2017-07-07,18603,21.197226,105.7773479
2017-07-07,18619,21.197226,105.7773479
2017-07-07,18634,21.197226,105.7773479
2017-07-07,18650,21.197226,105.7773479
2017-07-07,18665,21.1989473,105.7769137
2017-07-07,18680,21.197326,105.7772412
2017-07-07,18695,21.197226,105.7773479
2017-07-07,18710,21.197226,105.7773479
2017-07-07,18725,21.197226,105.7773479
2017-07-07,18740,21.197226,105.7773479
2017-07-07,18755,21.1972646,105.7771724
2017-07-07,18770,21.197226,105.7773479
2017-07-07,18785,21.197226,105.7773479
2017-07-07,18800,21.197226,105.7773479
2017-07-07,18816,21.197226,105.7773479
2017-07-07,18831,21.197226,105.7773479
2017-07-07,18846,21.1973304,105.7771953
2017-07-07,18863,21.197226,105.7773479
2017-07-07,18878,21.197226,105.7773479
2017-07-07,18893,21.197226,105.7773479
2017-07-07,18909,21.197226,105.7773479
2017-07-07,18924,21.197226,105.7773479
2017-07-07,18939,21.197226,105.7773479
2017-07-07,18957,21.197226,105.7773479
2017-07-07,18973,21.197226,105.7773479
2017-07-07,18988,21.1989324,105.7769367
2017-07-07,19004,21.197226,105.7773479
2017-07-07,19021,21.197226,105.7773479
2017-07-07,19036,21.1989324,105.7769367
2017-07-07,19053,21.197226,105.7773479
2017-07-07,19068,21.197226,105.7773479
2017-07-07,19083,21.197226,105.7773479
2017-07-07,19099,21.197226,105.7773479
2017-07-07,19115,21.1973326,105.7771724
2017-07-07,19131,21.1968483,105.7777176
2017-07-07,19147,21.1970259,105.7775392
2017-07-07,19165,21.1970083,105.7773673
2017-07-07,19181,21.1970507,105.7775163
2017-07-07,19196,21.1972706,105.7775851
2017-07-07,19212,21.1971252,105.7774475
2017-07-07,19228,21.1969449,105.7776768
2017-07-07,19244,21.1965309,105.7784563
2017-07-07,19260,21.1947723,105.7804489
2017-07-07,19276,21.1947723,105.7804489
2017-07-07,19292,21.1947682,105.7804396
2017-07-07,19307,21.1947723,105.7804489
2017-07-07,19323,21.1938684,105.7808523
2017-07-07,19338,21.1932377,105.7803787
2017-07-07,19354,21.1919252,105.780451
2017-07-07,19370,21.1913738,105.780772
2017-07-07,19386,21.1913059,105.780772
2017-07-07,19402,21.1909149,105.7803593
2017-07-07,19417,21.1913037,105.7807949
2017-07-07,19433,21.1911297,105.7802447
2017-07-07,19449,21.1911172,105.7802561
2017-07-07,19465,21.1907679,105.7797632
2017-07-07,19481,21.1892445,105.7795088
2017-07-07,19496,21.1869352,105.7800613
2017-07-07,19513,21.1864198,105.7818403
2017-07-07,19528,21.1853983,105.7821706
2017-07-07,19546,21.1854542,105.7832482
2017-07-07,19563,21.1855543,105.7833858
2017-07-07,19579,21.1855674,105.7832482
2017-07-07,19594,21.1855631,105.7832941
2017-07-07,19610,21.1854381,105.7831794
2017-07-07,19629,21.1858647,105.7830992
2017-07-07,19645,21.1853983,105.7821706
2017-07-07,19661,21.1870258,105.7800613
2017-07-07,19676,21.1899687,105.781735
2017-07-07,19692,21.1913644,105.7809898
2017-07-07,19708,21.1935068,105.7807262
2017-07-07,19724,21.1940612,105.7806115
2017-07-07,19739,21.1969686,105.7774941
2017-07-07,19755,21.1969686,105.7774941
2017-07-07,19771,21.1969686,105.7774941
2017-07-07,19787,21.2035772,105.7801257
2017-07-07,19803,21.2050902,105.7793978
2017-07-07,19818,21.2050902,105.7793978
2017-07-07,19834,21.2124214,105.779569
2017-07-07,19850,21.2125074,105.7795877
2017-07-07,19866,21.2124214,105.779569
2017-07-07,19881,21.2164272,105.778548
2017-07-07,19897,21.2160226,105.7789987
2017-07-07,19913,21.2160226,105.7789987
2017-07-07,19930,21.2164359,105.778672
2017-07-07,19945,21.2185768,105.7807032
2017-07-07,19960,21.2184982,105.7822394
2017-07-07,19975,21.2183347,105.7827667
2017-07-07,19993,21.217518,105.7920462
2017-07-07,20010,21.217518,105.7920462
2017-07-07,20026,21.217518,105.7920462
2017-07-07,20042,21.217518,105.7920462
2017-07-07,20057,21.2155954,105.7904968
2017-07-07,20073,21.2152763,105.7929068
2017-07-07,20090,21.2152763,105.7929068
2017-07-07,20105,21.2174391,105.7954113
2017-07-07,20121,21.2176917,105.7944253
2017-07-07,20138,21.2145147,105.8021889
2017-07-07,20154,21.2145147,105.8021889
2017-07-07,20169,21.2145147,105.8021889
2017-07-07,20186,21.2145147,105.8021889
2017-07-07,20202,21.2145147,105.8021889
2017-07-07,20235,21.219407,105.7893046
2017-07-07,20252,21.2183385,105.7912732
2017-07-07,20267,21.2184816,105.7910783
2017-07-07,20283,21.2184794,105.7907459
2017-07-07,20299,21.219374,105.7894389
2017-07-07,20315,21.2187126,105.7845258
2017-07-07,20330,21.2187126,105.7845258
2017-07-07,20346,21.2187033,105.784601
2017-07-07,20364,21.2186269,105.7827897
2017-07-07,20380,21.2194542,105.7813567
2017-07-07,20396,21.2156065,105.7799043
2017-07-07,20413,21.2160226,105.7789987
2017-07-07,20429,21.2164359,105.7784563
2017-07-07,20445,21.2124214,105.779569
2017-07-07,20461,21.2124214,105.779569
2017-07-07,20480,21.2124214,105.779569
2017-07-07,20497,21.2124214,105.779569
2017-07-07,20528,21.2001374,105.7767153
2017-07-07,20545,21.2001374,105.7767153
2017-07-07,20561,21.1942543,105.7807312
2017-07-07,20577,21.1927492,105.7803593
2017-07-07,20593,21.192156,105.7804052
2017-07-07,20610,21.1892445,105.7795088
2017-07-07,20625,21.1863679,105.7796206
2017-07-07,20641,21.1871288,105.7802655
2017-07-07,20659,21.1863679,105.7796206
2017-07-07,20675,21.1863679,105.7796206
2017-07-07,20691,21.1863679,105.7796206
2017-07-07,20709,21.1852091,105.7760719
2017-07-07,20724,21.1858549,105.7761865
2017-07-07,20740,21.1856228,105.7761273
2017-07-07,20755,21.1858323,105.7761865
2017-07-07,20770,21.1858323,105.7761865
2017-07-07,20786,21.1853895,105.7758426
2017-07-07,20801,21.1851175,105.7762087
2017-07-07,20818,21.1853878,105.7753841
2017-07-07,20834,21.1857065,105.7758426
2017-07-07,20850,21.1857138,105.7760031
2017-07-07,20868,21.1854324,105.7755102
2017-07-07,20885,21.1854831,105.7740192
2017-07-07,20900,21.1863396,105.7741797
2017-07-07,20916,21.1858814,105.7747192
2017-07-07,20932,21.1863396,105.7741797
2017-07-07,20949,21.1859411,105.7743294
2017-07-07,20964,21.1860251,105.7743982
2017-07-07,20981,21.1857987,105.7743982
2017-07-07,20998,21.185817,105.7744441
2017-07-07,21014,21.1857717,105.7744441
2017-07-07,21031,21.1860017,105.7741689
2017-07-07,21047,21.1858126,105.7744899
2017-07-07,21063,21.18579,105.7744899
2017-07-07,21079,21.1857856,105.7745358
2017-07-07,21095,21.1857856,105.7745358
2017-07-07,21111,21.1858411,105.7745472
2017-07-07,21127,21.1860273,105.7743753
2017-07-07,21143,21.1853275,105.7743524
2017-07-07,21159,21.1857894,105.7730685
2017-07-07,21174,21.1871871,105.7723541
2017-07-07,21189,21.1874392,105.7705229
2017-07-07,21207,21.1874392,105.7705229
2017-07-07,21225,21.1883867,105.7703524
2017-07-07,21241,21.1883867,105.7703524
2017-07-07,21257,21.1883867,105.7703524
2017-07-07,21272,21.1887001,105.7704434
2017-07-07,21287,21.1887053,105.7702843
2017-07-07,21335,21.1885897,105.7702943
2017-07-07,21356,21.1886576,105.7702943
2017-07-07,21390,21.1884017,105.7696524
2017-07-07,21421,21.1887053,105.7702843
2017-07-07,21437,21.1887053,105.7702843
2017-07-07,21453,21.1887053,105.7702843
2017-07-07,21469,21.1887053,105.7702843
2017-07-07,21485,21.1887053,105.7702843
2017-07-07,21501,21.1907094,105.7725519
2017-07-07,21517,21.1899133,105.7745809
2017-07-07,21533,21.1901086,105.7745587
2017-07-07,21549,21.1897258,105.7745358
2017-07-07,21567,21.1906792,105.7767712
2017-07-07,21583,21.1911036,105.7767138
2017-07-07,21600,21.1918071,105.776817
2017-07-07,21616,21.1922915,105.7770807
2017-07-07,21632,21.1923141,105.7770807
